0	0	-85
3	3	-79
6	7	152
8	8	640
6	7	823
4	7	573
5	8	12
5	8	-1354
7	10	-2496
6	10	-2886
8	10	-3570
8	12	-3961
9	14	-3997
9	13	-4052
11	14	-4431
12	13	-4290
12	14	-3741
13	14	-2862
14	15	-2221
14	15	-2001
15	17	-2069
17	17	-2380
17	19	-2325
17	19	-1782
17	18	-476
18	18	-354
18	19	-1464
18	20	-2056
18	20	-2343
18	21	-2844
19	20	-2648
20	20	-2349
20	21	-2032
20	21	-2044
20	22	-2258
22	23	-2703
22	23	-2270
21	23	-1666
22	23	-1794
22	24	-2093
22	25	-2124
22	23	-1666
23	23	-2111
23	24	-2197
22	24	-1971
24	24	-2264
23	26	-2709
25	26	-2233
24	25	-1800
24	25	-2020
25	26	-1831
24	26	-1397
24	25	-2099
25	26	-2502
24	25	-2178
25	26	-2288
25	28	-2502
26	27	-2648
25	26	-2423
26	27	-2362
26	28	-2941
25	27	-1989
25	26	-1440
26	27	-2722
25	27	-2526
27	28	-2490
25	27	-2526
27	28	-2838
26	28	-3399
27	28	-3082
27	28	-2789
26	27	-1904
26	28	-3186
26	27	-3332
27	29	-2850
26	28	-2752
26	28	-2386
27	28	-2978
27	29	-3289
27	30	-2642
27	28	-2014
27	28	-2062
26	28	-3247
28	29	-2874
26	29	-2941
27	29	-2331
27	28	-3186
27	30	-3417
27	29	-2111
28	29	-2459
26	29	-2966
27	28	-3363
27	29	-3936
27	30	-3723
27	29	-2917
27	28	-2966
27	30	-3564
28	30	-3265
27	28	-2191
27	29	-3369
26	28	-3826
27	30	-4644
27	30	-3778
27	28	-3302
27	29	-3308
27	30	-3399
28	29	-2288
27	28	-2276
28	29	-3326
26	29	-3155
28	29	-3625
26	29	-3784
27	29	-2862
27	29	-2734
28	30	-2758
28	29	-2453
28	28	-2270
27	29	-2801
26	28	-3247
28	30	-3363
27	30	-2752
27	29	-2520
28	28	-2667
27	30	-2185
28	29	-1538
28	29	-1770
28	28	-2478
27	29	-3106
27	30	-3155
28	29	-2850
27	28	-2893
30	29	-2990
27	30	-2716
28	30	-1971
29	28	-2795
27	28	-3326
27	30	-2807
27	30	-3228
27	29	-3399
27	29	-3375
27	30	-3265
28	29	-2343
27	29	-2362
28	28	-3375
27	29	-2856
28	29	-2746
27	30	-3100
28	29	-2728
26	29	-3796
27	29	-3857
28	30	-2868
27	28	-2258
28	29	-2899
27	29	-3344
27	29	-2429
28	30	-2484
27	29	-2880
27	29	-3222
27	30	-2606
28	29	-1824
27	28	-2215
28	29	-2709
28	30	-2923
28	29	-2850
27	29	-3057
27	29	-3021
27	30	-3405
27	30	-4040
28	30	-2947
27	28	-3039
27	29	-3491
27	29	-3594
28	30	-3424
27	30	-2978
28	29	-2893
27	29	-3393
28	30	-2789
27	29	-2319
27	28	-2758
27	28	-2703
28	30	-3216
28	30	-3448
27	28	-2404
27	29	-3448
27	30	-3344
27	30	-2899
27	28	-3106
27	29	-3179
27	28	-2740
27	29	-2716
28	30	-3076
27	28	-2490
28	29	-2667
27	29	-2105
27	29	-1934
27	29	-2178
27	28	-2459
27	28	-2655
27	29	-3057
28	30	-2722
