0	0	-91
4	-5	-67
11	-13	2148
17	-18	8752
20	-20	16088
23	-24	23651
19	-24	31011
22	-30	40081
24	-29	47473
24	-29	60693
29	-33	65386
30	-33	69616
31	-35	74279
28	-34	80426
34	-36	85876
31	-39	88745
29	-38	91259
33	-36	95214
35	-38	98815
36	-41	101483
37	-42	102130
35	-38	105267
38	-42	113366
37	-44	112890
36	-43	112921
40	-44	117211
39	-45	120153
38	-45	121130
41	-45	126281
40	-46	126660
40	-47	126922
41	-47	127996
41	-46	130236
43	-47	132470
41	-46	133886
42	-47	135430
41	-49	135040
41	-49	133770
44	-47	135064
43	-46	137689
43	-47	137603
43	-48	137896
44	-49	139959
43	-47	137915
45	-48	139556
44	-48	141607
44	-48	141333
43	-50	142712
42	-49	142352
44	-48	143670
43	-50	142742
44	-49	142169
44	-49	143737
43	-50	143768
42	-51	143084
43	-48	141094
45	-48	143023
45	-48	144635
45	-49	143005
43	-48	144458
43	-49	145288
45	-48	143835
45	-48	143988
44	-50	144995
44	-48	143774
43	-49	145892
42	-48	145452
45	-47	147106
45	-50	146118
43	-50	144506
44	-50	144671
42	-50	146331
44	-48	146386
44	-50	146069
45	-50	145611
44	-51	144995
45	-49	144781
44	-49	146173
45	-50	144567
46	-50	145880
47	-48	146972
46	-48	148754
44	-50	148168
45	-50	145715
45	-51	145806
46	-48	147497
46	-48	147772
46	-48	146417
43	-50	146740
43	-50	144708
44	-49	143737
45	-48	145111
45	-50	143981
45	-48	142175
43	-49	143090
45	-48	139599
45	-48	138958
45	-48	138818
45	-48	134924
45	-48	132977
44	-47	131652
45	-46	129565
45	-44	127569
44	-43	125115
44	-41	124493
40	-41	123736
41	-44	122094
42	-47	121795
44	-42	122589
43	-40	125170
43	-41	119873
43	-41	115277
39	-41	111157
38	-37	107745
42	-37	105560
41	-35	99383
39	-35	93133
38	-34	88079
37	-34	87268
37	-34	88623
39	-33	90606
38	-37	103619
39	-39	110705
40	-40	119018
40	-42	126098
43	-45	129846
45	-44	133239
46	-45	137371
46	-45	139984
47	-44	142474
47	-45	141833
47	-45	140338
49	-42	138110
50	-43	137652
48	-43	135089
47	-42	131701
43	-44	130560
45	-41	127960
45	-41	124291
45	-42	119934
45	-39	120214
42	-41	120452
44	-41	119525
43	-42	121698
44	-39	125427
45	-42	129113
47	-42	131787
45	-44	135516
46	-46	137945
47	-46	139929
48	-44	140667
49	-44	143042
48	-44	143560
49	-44	143188
48	-44	141217
50	-43	139642
48	-41	137298
49	-43	136315
45	-43	135479
47	-43	133782
47	-43	134277
47	-43	134222
49	-43	134967
45	-44	137677
46	-45	137200
46	-44	138061
48	-45	140448
46	-45	140673
48	-45	140954
46	-45	141851
48	-45	141827
48	-45	142205
48	-45	142407
49	-44	141613
48	-45	141180
49	-43	141522
49	-43	140875
49	-43	138818
48	-45	137774
48	-43	138104
46	-44	137738
48	-42	138140
48	-43	140423
48	-45	139727
47	-45	139941
47	-44	141125
48	-44	142993
48	-45	144232
48	-46	144622
49	-47	144274
48	-45	145074
49	-44	143798
50	-45	146203
49	-46	145654
49	-46	143579
47	-46	141088
48	-44	139666
48	-45	140020
49	-43	138995
48	-44	138818
