0	0	-85
2	3	-103
2	7	-12
2	10	-299
3	13	-2014
3	15	-2520
4	17	-3277
4	18	-4638
7	18	-6561
8	19	-7531
9	19	-7086
9	20	-5743
12	21	-4937
12	20	-4467
14	22	-3887
14	20	-2978
15	21	-3240
16	21	-3576
17	23	-3216
18	24	-3588
18	23	-4071
20	23	-4174
19	23	-3912
21	25	-4498
21	24	-4449
21	25	-5096
21	25	-6103
22	26	-5944
24	27	-5456
23	27	-5096
24	28	-5401
25	29	-5200
27	29	-5407
25	28	-5303
25	28	-5316
26	31	-5383
26	30	-5822
28	33	-6329
28	33	-6054
27	31	-5932
28	32	-7067
28	32	-6842
29	32	-6024
28	32	-5493
29	33	-6225
29	33	-6182
29	34	-6982
30	34	-6610
30	33	-6835
29	33	-6671
30	34	-6317
31	35	-5670
31	35	-5963
31	36	-6176
30	35	-6115
31	35	-7067
32	36	-6518
31	35	-6262
32	36	-5981
32	35	-5584
32	36	-5694
32	37	-4919
32	36	-5694
33	35	-6451
32	37	-5767
32	36	-4772
33	36	-5010
33	38	-4968
33	37	-5145
33	37	-5712
33	36	-6152
32	38	-7141
33	37	-6268
34	36	-5334
34	38	-6323
33	36	-6695
32	36	-6292
32	37	-6677
33	38	-7214
34	38	-7775
33	37	-6768
33	37	-6176
34	39	-6036
34	37	-5859
34	37	-7458
32	39	-7165
34	37	-7269
33	38	-7482
33	39	-7580
34	38	-7653
34	38	-6939
34	37	-7189
33	38	-8142
33	40	-8642
33	38	-8087
34	38	-7989
33	39	-8117
34	40	-7678
34	38	-7580
34	39	-7995
32	38	-7952
33	39	-8715
34	40	-8734
34	37	-8404
34	38	-9234
34	39	-9362
34	38	-8843
33	38	-7592
33	40	-8026
33	39	-8068
34	38	-8496
34	38	-8172
33	38	-7055
35	39	-7159
33	40	-7757
34	39	-7336
33	39	-7519
34	38	-7690
35	39	-7397
33	39	-7604
34	39	-7702
34	39	-7238
34	38	-7458
34	40	-7543
34	38	-8355
33	39	-8087
33	38	-7000
34	39	-6622
35	39	-6951
33	38	-6823
34	38	-6689
33	38	-6848
34	39	-7421
35	38	-7031
34	38	-6732
34	39	-6866
35	39	-6286
34	38	-7757
34	39	-7604
34	39	-7458
34	38	-7354
34	40	-7159
35	39	-8142
35	39	-7391
34	38	-7873
32	38	-7983
32	41	-8135
34	39	-8856
33	39	-9320
33	39	-8984
35	39	-8990
33	39	-8868
34	39	-8843
32	39	-8837
32	40	-9985
33	39	-10235
34	38	-9960
34	38	-10009
34	39	-9619
33	38	-8825
33	37	-7415
33	40	-8135
34	39	-8489
35	38	-8654
34	38	-8020
33	39	-7208
35	38	-6488
34	39	-7067
34	39	-7043
33	37	-7763
34	38	-8331
34	39	-7678
33	38	-6665
35	39	-6390
34	39	-6286
35	39	-6610
34	38	-6500
34	38	-7904
34	39	-6817
33	38	-5139
34	37	-4901
36	40	-5114
34	37	-5175
34	36	-5401
33	38	-6347
35	39	-6683
34	38	-5529
35	38	-5780
35	39	-5847
35	39	-5670
34	39	-5957
34	38	-5981
34	39	-6420
35	38	-5920
35	39	-6408
34	39	-6243
35	39	-5627
35	38	-6420
34	39	-6768
34	38	-6463
