0	0	-79
1	6	-6
2	14	622
3	20	921
5	24	756
6	27	6
10	30	-1123
11	31	-1513
15	33	-1470
14	34	-2435
14	33	-2209
15	35	-1971
18	39	-2020
17	33	-2764
18	36	-4254
19	37	-4791
20	38	-5474
19	34	-6011
21	36	-7397
22	38	-8453
21	35	-8557
23	35	-10028
25	37	-10711
24	38	-11431
24	35	-11706
26	38	-13464
26	41	-14227
26	37	-14300
28	39	-16040
26	41	-16375
28	40	-16778
28	40	-17700
29	43	-18127
29	41	-18255
30	42	-20275
31	44	-20861
32	46	-20825
30	44	-21368
29	46	-21783
31	46	-22259
31	45	-23822
32	48	-24597
32	48	-23785
32	48	-23974
33	49	-24053
31	47	-24438
32	49	-25518
33	50	-25799
31	48	-25634
33	51	-25280
31	47	-25524
33	50	-27990
32	50	-26580
32	50	-26623
31	50	-26379
30	49	-27276
32	50	-28363
32	51	-28369
30	48	-27441
32	50	-27838
31	50	-27691
30	47	-29321
31	50	-29083
29	49	-28845
29	48	-27850
30	51	-28155
29	46	-27990
30	49	-29071
31	49	-29278
30	48	-28979
30	49	-28680
27	46	-29608
29	47	-29034
30	49	-28393
29	48	-27954
28	47	-27746
28	46	-28631
27	46	-29968
30	48	-29266
27	47	-28674
24	45	-28759
25	47	-28283
24	44	-28173
26	47	-28594
26	47	-27856
25	44	-26940
27	47	-27502
25	44	-26824
26	43	-27520
25	46	-27069
24	43	-26849
22	43	-26019
26	45	-25189
23	41	-25012
24	43	-25280
24	43	-24450
25	42	-24853
24	41	-25701
25	45	-24987
26	41	-24237
22	40	-25396
23	43	-24566
24	43	-24475
23	40	-24188
25	45	-23956
22	40	-22772
22	40	-23260
26	43	-23767
25	42	-23693
22	41	-23474
25	44	-22796
21	40	-23126
20	40	-23089
23	42	-22430
24	43	-22406
22	39	-22448
23	42	-22113
22	41	-21179
22	40	-22314
25	41	-23101
26	46	-22821
25	42	-22015
23	41	-22430
23	43	-22424
22	42	-21649
24	42	-22131
25	44	-21929
22	39	-22094
23	41	-22113
25	44	-22149
22	42	-22937
24	41	-22387
26	45	-22393
23	42	-21563
23	42	-22027
23	44	-21362
23	41	-21343
25	42	-21887
25	44	-22198
25	41	-21636
26	42	-22796
26	44	-23480
27	42	-22906
26	42	-23883
25	44	-23510
26	42	-23406
27	43	-23663
27	45	-23004
25	40	-23614
27	44	-24108
29	45	-24328
27	44	-23413
28	45	-23944
26	45	-23132
25	42	-23846
27	44	-23895
28	47	-23724
27	44	-22290
26	45	-22918
29	45	-22296
25	44	-23651
29	45	-23730
27	47	-23797
26	44	-22656
27	47	-21997
26	44	-23242
27	44	-23480
28	46	-23303
30	46	-22357
27	45	-22991
29	47	-22485
27	43	-22900
27	44	-23956
28	46	-23571
27	44	-23681
28	46	-23553
28	44	-23144
27	43	-24060
30	46	-25396
28	46	-25109
28	44	-24340
27	47	-24835
25	43	-25146
26	44	-25543
29	46	-25140
28	45	-24133
25	44	-24615
28	46	-24609
27	45	-25628
27	43	-26348
27	46	-26385
27	47	-24133
24	45	-24749
25	45	-23333
25	43	-24957
27	44	-25701
29	47	-25708
27	44	-24896
27	45	-25299
27	45	-24414
