0	0	-91
3	5	61
9	11	512
14	18	250
18	22	-457
22	26	-903
20	25	-640
22	29	-1391
23	31	-1031
22	33	-36
22	32	146
25	34	-207
25	34	-256
29	36	-1263
24	34	-1605
27	34	-73
30	40	-1269
29	38	-73
26	32	-1428
29	38	-73
31	39	158
27	35	-268
30	37	-1861
30	39	-1422
32	39	-1190
32	39	-2410
33	38	-2239
36	42	-3594
34	37	-3417
37	39	-3857
39	43	-4693
35	39	-4882
38	42	-4937
39	43	-5438
39	43	-5224
39	43	-6048
40	46	-5224
41	45	-5999
40	43	-6878
42	48	-6451
42	48	-6304
42	45	-7080
44	48	-7324
43	47	-7238
45	48	-7855
44	51	-7452
44	48	-6292
44	50	-6896
45	50	-7360
45	50	-7287
46	50	-7928
45	50	-7983
44	51	-7189
47	51	-8209
46	51	-9069
47	53	-8996
46	50	-7727
48	53	-8062
47	52	-8160
48	53	-8148
50	53	-8422
48	51	-8105
48	52	-7287
49	54	-6945
48	53	-6945
50	53	-6872
49	52	-6762
49	55	-5865
49	54	-7281
50	54	-6011
50	54	-6573
48	53	-6280
50	55	-7043
49	54	-7031
50	55	-8703
50	54	-8166
49	56	-7574
50	55	-7476
50	55	-7653
50	56	-8282
50	54	-8380
50	56	-7696
50	55	-8465
51	56	-8215
51	56	-9954
50	55	-8990
51	55	-8551
50	56	-8831
51	56	-8374
51	57	-9716
51	56	-8917
51	56	-9582
51	56	-9777
51	58	-9344
51	56	-8557
52	56	-8801
52	56	-9625
52	57	-10247
51	57	-9722
50	57	-8380
52	57	-9118
52	56	-8557
51	58	-9240
52	56	-8795
51	58	-7910
51	57	-8697
52	58	-8935
51	56	-9399
52	57	-8050
52	57	-8612
52	57	-9252
52	57	-8508
52	56	-7427
52	57	-8367
52	56	-8575
52	60	-8966
52	56	-7580
52	57	-6408
52	57	-7214
52	57	-8258
52	57	-8996
51	56	-7806
51	57	-7012
53	57	-6579
52	57	-8294
52	57	-9240
51	58	-7745
51	57	-7934
52	58	-6695
52	59	-8038
53	56	-7476
52	58	-8209
51	57	-7733
53	58	-8514
52	58	-8367
52	57	-7861
53	57	-8441
52	57	-8032
52	58	-9088
52	56	-8404
53	58	-7604
51	56	-8026
53	58	-8612
52	57	-8544
52	57	-7183
53	58	-7891
52	58	-7598
52	58	-6988
52	58	-6140
52	58	-7342
53	58	-6378
53	58	-7513
52	56	-7031
52	57	-6506
53	57	-7244
53	57	-7110
52	57	-7012
53	56	-6024
53	58	-7287
52	58	-7305
53	58	-7409
53	56	-7562
53	57	-6555
53	57	-7153
53	58	-7800
53	57	-7543
52	57	-6402
53	57	-6689
53	57	-6445
53	58	-7092
51	56	-5834
52	57	-6457
53	57	-7611
52	57	-8843
52	57	-8636
51	58	-7165
52	57	-6811
53	57	-7220
52	58	-9216
52	57	-9240
52	57	-7147
51	57	-8160
52	57	-7623
52	58	-8441
52	57	-8135
52	57	-9008
52	57	-9008
52	58	-9503
52	57	-9106
52	58	-8404
52	57	-9161
52	57	-8874
52	60	-8660
52	59	-8843
52	58	-8813
51	57	-9509
52	58	-9960
51	56	-9271
52	58	-8819
53	57	-8374
