0	0	-85
4	5	-54
8	12	689
13	18	1580
16	24	2313
20	29	2911
24	31	2947
23	29	2142
24	33	2807
28	36	2630
23	37	3063
22	34	3552
25	37	4608
26	40	5017
22	34	5480
24	35	6799
28	37	4571
31	41	3784
27	36	3979
28	39	3240
30	41	4272
28	38	3741
31	39	2264
29	41	3149
30	40	3466
33	39	1849
33	43	616
35	38	299
33	35	-2612
35	38	-4315
35	41	-4479
35	38	-3686
36	40	-2905
39	43	-4571
38	40	-4132
38	42	-4675
39	42	-5859
40	43	-5444
40	43	-5065
44	46	-5657
41	44	-6280
42	45	-6292
42	46	-6311
42	47	-6280
43	46	-6018
44	49	-6524
44	48	-6188
45	49	-7293
44	50	-6646
45	49	-7147
45	50	-6646
46	50	-7250
47	51	-5914
48	51	-8117
46	51	-7519
47	53	-7519
47	50	-8093
48	52	-7421
48	52	-6903
47	52	-6799
48	54	-6677
49	52	-7623
50	54	-7873
49	55	-6933
46	53	-6054
49	54	-6292
49	53	-6536
51	55	-7440
49	54	-7092
48	54	-5969
48	54	-6256
51	54	-6890
51	56	-8416
50	53	-7238
48	54	-6915
50	55	-7592
51	55	-6567
50	55	-7434
50	55	-7073
50	55	-6842
50	54	-9014
50	56	-10015
51	56	-9094
50	56	-8325
50	56	-8367
50	56	-9509
49	56	-11248
51	55	-10321
50	56	-9020
51	57	-8178
50	56	-8294
51	56	-8459
50	55	-6646
52	56	-6695
51	56	-6262
51	56	-8001
51	57	-8160
50	56	-7226
52	56	-7818
51	58	-7189
51	57	-8532
51	57	-7696
51	58	-6817
53	55	-7299
52	57	-7482
50	56	-8294
52	57	-8349
51	57	-8526
52	58	-9973
52	57	-8734
50	56	-7867
52	58	-8190
52	56	-8764
53	58	-8911
51	56	-8355
49	56	-7818
52	57	-8471
52	58	-8184
52	58	-8941
52	57	-8728
50	58	-7330
52	56	-7855
52	57	-8306
51	57	-8782
50	57	-8508
50	57	-7916
52	57	-9088
51	56	-9588
52	58	-8837
50	58	-8471
50	56	-10449
52	58	-10833
51	55	-9942
51	57	-8624
50	57	-9252
51	57	-8258
50	58	-9906
50	55	-8868
52	56	-7348
51	56	-7336
51	56	-7952
51	57	-9002
51	56	-7550
52	56	-6799
52	58	-6835
50	56	-7824
52	58	-6860
51	56	-7623
52	56	-8050
52	57	-8990
50	56	-8868
51	57	-7647
52	58	-9552
52	56	-8825
52	58	-8703
50	56	-8105
52	57	-7159
52	56	-8428
52	58	-9014
51	56	-8465
50	56	-7971
52	57	-7928
51	56	-9063
52	58	-8282
51	56	-8752
49	56	-8605
52	57	-8020
53	58	-10168
51	57	-9973
50	56	-7873
50	57	-8703
51	57	-9149
51	58	-10223
51	57	-10156
50	58	-8813
49	56	-9631
51	57	-11785
50	56	-11883
51	58	-10552
50	57	-10180
50	56	-10870
50	57	-11059
50	56	-10516
50	56	-8514
52	56	-8843
50	57	-9912
50	56	-9686
50	57	-8038
51	56	-8447
52	56	-8685
49	58	-10052
51	57	-8996
50	57	-7635
52	56	-8422
52	56	-8605
51	56	-9136
51	58	-8630
51	56	-8081
52	56	-9936
51	57	-9997
