0	0	0
6	-1	0
18	0	0
30	1	0
40	-3	0
40	-2	0
49	-2	0
57	-4	0
56	-2	0
60	-6	0
64	-7	0
64	-4	0
66	-8	0
65	-6	0
64	-8	0
67	-9	0
66	-12	0
69	-13	0
68	-14	0
69	-13	0
70	-11	0
71	-13	0
70	-10	0
69	-13	0
73	-11	0
71	-13	0
73	-13	0
71	-12	0
71	-13	0
70	-14	0
73	-11	0
68	-9	0
71	-10	0
68	-8	0
70	-8	0
73	-8	0
71	-7	0
69	-8	0
69	-9	0
72	-11	0
70	-12	0
71	-13	0
69	-9	0
69	-10	0
67	-7	0
67	-8	0
67	-5	0
70	-7	0
66	-5	0
66	-4	0
66	-5	0
68	-7	0
67	-8	0
68	-8	0
72	-6	0
66	-3	0
66	-6	0
66	-1	0
68	-3	0
65	-2	0
66	-3	0
67	-3	0
69	-1	0
66	-7	0
67	-7	0
69	-9	0
69	-10	0
70	-9	0
67	-7	0
71	-8	0
69	-6	0
69	-5	0
68	-5	0
70	-4	0
68	-3	0
68	-3	0
69	-6	0
72	-8	0
71	-10	0
69	-12	0
71	-12	0
68	-9	0
71	-9	0
67	-7	0
71	-7	0
65	-4	0
66	-4	0
64	-3	0
67	-6	0
66	-3	0
66	-5	0
64	-4	0
69	-6	0
67	-2	0
66	-6	0
69	-4	0
71	-7	0
70	-6	0
66	-5	0
67	-3	0
