0	0	-91
2	-3	-91
5	-7	878
8	-9	12200
9	-12	18383
11	-13	24859
12	-14	29876
13	-15	35150
16	-17	39794
18	-19	42156
18	-20	46319
17	-19	49188
18	-22	53057
20	-22	53863
21	-20	57257
22	-22	61395
22	-24	62731
21	-24	63830
22	-26	66375
23	-24	68908
24	-26	71276
24	-27	73675
24	-26	75537
23	-27	77539
23	-27	77252
24	-28	78717
25	-29	80194
24	-28	81433
25	-30	81567
25	-29	82000
25	-30	83795
26	-30	84979
26	-30	85870
24	-29	85559
24	-31	86102
27	-31	86065
26	-31	86102
26	-31	87500
26	-31	87390
28	-31	87500
27	-31	89526
27	-29	89434
27	-30	89904
27	-32	89569
26	-31	88372
28	-29	88171
28	-31	88299
28	-31	87799
26	-31	87493
28	-30	89001
28	-29	89154
30	-30	90222
27	-31	90045
26	-31	89208
28	-29	88110
29	-31	89270
28	-30	88726
27	-29	88958
28	-30	89984
29	-29	90551
29	-30	91149
28	-31	90936
27	-30	89794
28	-30	90515
29	-31	90136
27	-30	89654
27	-31	91058
28	-31	90075
28	-31	90649
28	-31	91217
28	-32	91992
26	-31	91802
27	-32	91326
29	-31	91534
28	-30	92565
27	-31	92932
27	-32	91918
28	-31	92437
28	-32	92736
28	-32	92480
27	-32	92657
28	-31	91436
28	-31	91992
29	-30	92425
28	-31	92547
29	-33	92053
28	-31	91485
29	-29	92181
29	-31	93109
28	-31	93151
28	-31	91729
28	-30	92962
29	-30	92626
28	-31	92962
28	-32	92510
28	-30	91717
28	-30	93054
30	-32	92480
26	-31	91552
25	-31	91308
27	-31	90271
28	-31	90655
28	-32	90173
26	-31	90234
28	-30	90197
28	-30	90948
29	-31	90100
26	-31	91296
26	-30	90832
27	-31	89819
28	-31	89697
28	-30	89733
28	-31	90057
29	-31	90258
28	-30	90118
29	-30	92053
28	-30	91101
27	-31	90551
28	-32	90637
29	-30	91381
28	-30	91650
29	-32	90899
29	-31	90863
29	-29	91668
28	-30	93121
29	-30	92156
27	-32	92248
28	-31	92095
28	-31	92321
29	-30	92132
28	-32	92303
30	-32	92468
27	-30	92144
28	-30	93066
28	-32	93432
28	-32	92156
27	-32	92144
28	-31	91607
29	-31	90869
28	-32	90032
27	-31	89813
28	-29	90240
29	-30	90228
29	-31	89520
27	-31	87432
27	-29	85968
29	-30	85839
29	-29	84472
28	-29	83496
28	-28	83398
28	-27	82415
29	-27	82843
28	-28	84613
27	-29	85034
26	-28	84490
28	-29	85144
29	-29	83581
27	-28	81915
27	-28	80529
28	-25	78314
28	-26	78729
28	-26	78430
27	-27	77050
26	-23	74267
27	-25	72875
27	-25	71734
26	-25	70672
25	-24	69726
27	-24	68243
24	-21	66235
26	-22	64929
26	-22	63800
23	-24	63720
22	-23	64526
25	-24	66113
26	-23	67401
25	-25	70465
25	-25	73022
25	-27	75561
26	-26	78277
27	-26	80072
28	-28	82330
27	-28	83105
27	-28	84649
29	-27	86492
30	-28	87622
30	-29	89233
29	-29	90490
31	-29	90380
31	-27	91564
31	-29	92413
31	-30	91320
30	-29	90405
31	-28	90502
32	-28	90582
30	-29	89978
31	-28	88232
31	-28	88409
31	-26	87866
29	-28	87432
