0	0	-85
3	1	-79
5	1	329
9	1	1812
13	2	2862
17	3	5377
21	3	6311
22	2	7849
24	3	9783
23	3	10693
22	4	12921
22	3	14685
24	5	15734
27	4	16485
25	5	17248
26	5	19061
28	6	21252
28	7	22619
28	7	23303
28	7	23681
27	8	25457
28	8	26458
30	9	27325
30	9	29052
29	8	29663
32	9	31280
32	9	31719
32	8	31872
32	8	33386
32	8	35040
34	9	35235
34	8	35186
32	8	35125
34	9	37158
34	9	38208
35	9	37048
33	9	37725
34	9	39721
36	9	40136
34	9	39367
34	9	39135
36	9	40173
35	7	40350
34	8	41503
34	7	42559
36	8	43011
35	7	41827
33	6	41247
36	8	43493
35	7	43615
33	8	42407
30	7	43634
33	8	44317
33	9	44104
32	7	44171
33	6	43872
35	7	44152
34	5	43963
32	5	42687
31	4	43286
33	3	43780
33	4	42974
31	1	42468
31	2	42980
33	2	44335
32	0	44152
33	2	43670
30	0	43560
33	1	44372
33	0	44134
31	0	43713
32	0	43725
32	1	43847
32	1	43908
32	1	43151
30	1	42926
33	1	43920
33	0	43847
30	0	43249
31	1	43078
32	2	43560
31	1	42913
33	1	42242
29	1	42285
32	1	42791
32	1	42346
31	1	42010
31	1	41918
32	2	42163
31	1	42272
33	3	41986
29	0	41217
32	2	41375
32	2	41918
32	0	41479
32	2	41809
33	2	41973
31	2	42443
33	3	41485
30	1	41326
31	3	42340
33	3	42211
32	3	42224
31	3	41949
33	4	42199
32	4	42309
32	4	41723
30	3	42309
33	4	42901
33	4	42193
32	4	42083
32	4	42785
33	5	42388
33	5	42468
33	5	42517
31	4	42468
33	5	42749
33	5	41943
32	5	42034
32	4	42517
34	5	42877
33	3	42590
33	4	42218
30	2	43218
33	4	43383
33	3	42675
31	2	42205
31	2	42370
33	3	42883
33	3	42852
32	4	41741
31	2	41784
33	4	43286
33	3	43017
31	3	41998
31	3	42578
33	4	43029
33	4	42272
32	4	41845
30	5	43078
32	4	42547
32	5	42730
31	6	43420
30	5	43853
33	6	44531
33	6	44232
31	4	43499
31	4	43872
33	4	43731
33	3	43304
31	3	43090
32	3	42852
34	4	43524
33	3	42803
32	3	42901
31	2	44165
33	2	43872
33	2	42950
32	1	42828
32	1	43127
33	2	44213
33	1	44116
32	2	43560
30	1	43841
33	2	44915
33	0	44494
32	1	44091
32	1	44042
32	2	44183
32	1	44616
33	3	43957
29	1	43280
32	2	43798
32	1	43206
32	1	43212
31	1	43212
33	2	43829
31	1	43328
32	2	42712
29	0	43078
31	2	43194
32	1	42687
31	1	42620
31	2	42395
33	2	42401
32	2	42413
32	2	41992
30	2	41918
31	3	43054
33	3	42742
32	3	41674
31	3	42071
33	4	42840
33	4	42431
31	4	41699
31	3	43322
31	4	43243
33	5	43182
32	4	43133
30	4	42523
