0	0	-85
1	7	-67
4	18	299
4	23	231
4	30	-500
4	36	-775
5	36	-2209
7	37	-4034
8	40	-7000
9	44	-7971
7	39	-8691
11	43	-10015
11	46	-10668
11	41	-12023
13	44	-13134
16	47	-14770
14	44	-15039
14	45	-16082
15	44	-15679
16	42	-17413
19	47	-19110
19	47	-19812
17	43	-21160
18	49	-22131
18	43	-22509
19	44	-24145
20	46	-26336
21	47	-28466
20	46	-29888
20	48	-30267
21	46	-32202
22	47	-33770
22	50	-34326
22	48	-35424
21	51	-36682
22	51	-36486
23	52	-38232
21	52	-38531
21	49	-39440
21	54	-40167
21	51	-40075
21	51	-41546
23	54	-42346
20	50	-42297
21	53	-43310
20	51	-42974
22	52	-45965
21	54	-45050
22	52	-45434
19	53	-44604
18	51	-45361
18	52	-45477
18	54	-45208
18	52	-44970
18	53	-44824
17	50	-44616
17	51	-45605
17	50	-45513
16	51	-45599
16	51	-45635
13	50	-44964
14	48	-45996
16	52	-45172
14	49	-44335
14	49	-44866
11	47	-45745
11	46	-45440
12	49	-45361
13	50	-43811
9	51	-43792
9	47	-41375
10	48	-40917
11	50	-40710
13	49	-39807
10	49	-40277
9	48	-38763
9	44	-38385
10	47	-38397
11	49	-38787
11	49	-37542
8	48	-38610
9	47	-37310
12	46	-37835
14	51	-37823
12	47	-37707
10	50	-37078
9	46	-35992
10	46	-35241
12	49	-35552
12	49	-34576
11	48	-35058
9	47	-33648
8	45	-34020
11	47	-32800
12	50	-33221
13	50	-31439
10	48	-32250
11	47	-30651
13	47	-31390
15	50	-32232
15	47	-32696
14	49	-33068
14	48	-33508
16	47	-34558
19	52	-35131
18	50	-33746
17	51	-35003
16	49	-33874
16	47	-35638
17	49	-36566
17	51	-36676
17	51	-36169
16	49	-36059
18	49	-36486
18	50	-37426
19	51	-37988
17	50	-37414
17	50	-38177
18	49	-38287
19	50	-40228
20	51	-39929
17	50	-40924
18	51	-40112
15	47	-41979
16	48	-42559
16	52	-42529
18	51	-41247
16	51	-41790
15	49	-41198
16	48	-41845
17	52	-42108
16	51	-41467
15	51	-41931
15	50	-41320
17	50	-42517
16	53	-42480
16	52	-41516
14	52	-41571
15	50	-40368
12	49	-40155
15	53	-39947
14	52	-39227
12	52	-38671
12	50	-37518
13	48	-37518
16	53	-37591
16	54	-36688
14	51	-37335
13	49	-35522
12	49	-35485
16	52	-34918
16	50	-35363
15	51	-36761
13	48	-35504
12	47	-35876
15	51	-35498
16	50	-35937
13	49	-35748
12	49	-35339
11	46	-35913
12	48	-35302
13	51	-33892
12	50	-34704
11	48	-33044
11	48	-33624
13	47	-33520
15	50	-33862
13	47	-34228
12	48	-35107
12	46	-34729
14	46	-36083
17	52	-36260
16	50	-35772
13	50	-35437
11	48	-34350
7	45	-33984
12	49	-35992
14	51	-35217
13	50	-36083
13	49	-35009
11	47	-35095
15	49	-34844
16	51	-34875
15	50	-34979
14	49	-34210
13	47	-34173
15	48	-35333
17	51	-35803
17	50	-35034
14	49	-36053
16	48	-35607
15	49	-37152
17	52	-36785
17	48	-37121
16	50	-38183
14	46	-38916
15	47	-39855
16	50	-40228
17	52	-38397
16	50	-39532
