0	0	-91
4	6	-79
9	14	616
15	18	1428
21	23	1367
21	26	2301
26	27	2813
28	30	1751
29	32	2117
30	32	2276
31	32	2337
31	32	3338
32	34	2191
37	37	2740
30	31	976
34	33	2642
34	38	2954
35	37	3210
34	33	1110
34	35	3387
36	36	3112
34	35	2563
33	34	1947
37	37	3076
36	37	3295
34	34	1440
36	37	1867
35	37	2014
36	37	1855
34	35	1379
37	37	299
38	40	97
36	35	-744
39	38	335
38	40	-671
39	40	-433
39	39	-1678
42	43	-1440
41	42	-1873
41	41	-2593
42	44	-1251
43	44	-1336
42	43	-1788
43	45	-1751
45	46	-1452
44	44	-2545
44	47	-1367
46	46	-1654
44	46	-2508
46	48	-1550
46	47	-2313
47	49	-2178
47	49	-1666
47	48	-2526
47	50	-2270
47	50	-2185
48	50	-2386
48	50	-2478
49	50	-2209
49	52	-2294
48	50	-1599
50	51	-2331
50	52	-2331
50	51	-2386
49	53	-1666
50	51	-2276
50	51	-2905
51	53	-3283
50	52	-2825
51	54	-1928
50	52	-2429
52	52	-3015
51	54	-3686
51	53	-2563
52	54	-1739
51	52	-2099
52	53	-2740
52	54	-2581
52	52	-2801
52	54	-2050
53	53	-2032
52	55	-2423
52	53	-2282
52	53	-1989
54	54	-1965
53	54	-2496
52	55	-2148
53	53	-1855
53	54	-1824
53	54	-2325
53	55	-1873
53	55	-2459
52	53	-2673
54	54	-2191
53	55	-2349
53	55	-1989
54	55	-2508
53	54	-2587
54	54	-2209
53	55	-2520
53	55	-2716
53	55	-2832
53	53	-2075
55	56	-2514
54	56	-2178
54	55	-2380
52	54	-2630
55	55	-1678
54	55	-2020
54	55	-2093
54	55	-2166
53	54	-2160
55	56	-1623
55	55	-2069
54	56	-1605
53	55	-2319
53	55	-2062
55	55	-1031
56	56	-1507
53	55	-1544
53	55	-2124
55	55	-1544
55	56	-1898
54	58	-2038
54	55	-2813
54	55	-2056
54	56	-2172
55	56	-2270
54	55	-2319
55	56	-2807
54	57	-1788
54	55	-1831
55	56	-2050
54	57	-2429
54	56	-2435
55	56	-1336
54	56	-2062
54	55	-2191
54	57	-2435
55	56	-1995
55	56	-2655
55	56	-2685
54	56	-2966
54	56	-2233
54	57	-2313
55	55	-2282
55	56	-2331
54	57	-2581
54	56	-1593
55	57	-1965
55	54	-2032
54	57	-2758
54	55	-2789
54	57	-2374
55	57	-2954
54	56	-1666
54	56	-1953
54	56	-1397
55	56	-1910
55	55	-2160
53	56	-3112
54	56	-2142
54	55	-2685
55	56	-3179
54	56	-2966
54	54	-2862
53	56	-2667
55	56	-1287
55	55	-2124
54	56	-1934
53	54	-2069
54	55	-2252
55	56	-2093
55	54	-463
54	56	-1110
53	53	-1733
54	55	-2648
54	55	-2679
54	56	-1641
54	55	-2520
54	54	-2148
55	56	-2819
53	55	-3283
54	55	-2691
54	56	-3594
53	55	-3137
55	56	-3436
54	55	-3057
54	56	-3295
52	54	-3167
54	55	-2728
54	55	-3088
54	55	-1446
54	55	-2233
52	54	-1416
55	56	-1641
54	54	-1361
55	56	-1452
53	54	-1477
53	54	-2148
