0	0	-85
2	2	-91
4	3	-48
4	4	85
6	6	292
7	9	482
7	8	427
8	7	396
8	9	97
9	8	170
10	9	433
10	10	445
10	10	317
10	11	-1275
11	11	-1593
10	13	-1776
13	12	-1885
12	14	-1403
14	15	-1104
14	14	-762
14	15	-738
15	16	-750
16	15	-396
16	16	-640
16	17	-1062
16	17	-952
18	18	-402
18	18	531
18	18	-61
19	18	30
19	19	-335
18	19	-1892
18	20	-1629
20	20	-1269
19	20	-1074
20	20	-1037
20	21	-726
20	20	-775
20	21	-1623
22	22	-1007
21	23	219
22	21	317
21	22	-451
22	21	-256
21	23	-1068
23	22	-1190
22	23	-701
22	23	-640
22	22	-610
23	23	-1141
23	24	-1379
23	24	183
23	23	537
24	23	-585
23	24	-433
24	23	-640
23	25	-1153
24	24	-769
24	24	-531
23	24	-299
24	24	-531
24	25	-1379
25	25	-457
24	24	585
25	24	-775
24	25	-457
24	24	-1525
24	26	-1220
25	25	-878
24	25	-512
25	24	-585
24	26	-1409
25	25	-488
25	26	506
25	24	-311
25	25	-921
24	25	-909
25	26	-1556
25	25	-1330
25	25	-817
24	25	-781
25	25	-1171
25	26	-122
26	26	531
25	25	-714
25	25	-1019
25	25	-1184
24	26	-1629
25	26	-1397
26	25	-720
25	24	-799
24	26	-1336
26	26	-714
26	27	250
25	24	286
25	25	-872
25	25	-646
25	26	-1135
25	26	-1501
26	26	-1037
25	24	-469
25	26	-1000
25	26	-36
26	26	762
26	25	-24
25	25	-878
25	26	-585
25	25	-1306
25	27	-1293
26	25	-439
25	24	-512
25	26	-866
26	26	-500
26	27	427
26	25	878
25	25	-524
25	25	-677
26	26	-994
25	26	-1348
26	26	-1080
25	24	-689
25	26	-1031
26	27	-225
26	26	769
26	25	195
25	25	-872
25	25	-445
25	26	-1116
26	27	-1477
26	25	-268
25	25	-408
25	25	-659
26	27	-860
26	26	256
26	25	708
25	25	-378
25	25	-653
25	26	-903
26	27	-1239
26	25	-177
25	24	-433
25	26	-891
26	26	-231
26	26	616
25	25	317
25	25	-970
25	25	-854
26	26	-1226
25	26	-1623
25	26	-769
25	25	-610
25	25	-891
26	27	-988
26	26	183
26	25	683
25	24	-366
25	26	-958
25	25	-1495
25	26	-1165
26	26	-317
25	24	-531
25	26	-775
26	26	-274
26	26	762
26	25	805
25	25	-854
25	25	-842
25	26	-994
25	26	-1672
25	26	-885
25	24	-512
25	25	-732
26	27	-1147
26	26	42
25	24	799
25	25	-903
25	25	-695
26	26	-1239
24	26	-1251
26	26	-347
25	24	-317
25	24	-665
25	27	-683
27	26	494
25	25	830
25	24	-244
25	25	-701
25	26	-671
25	26	-1458
25	25	-1049
25	25	-317
25	25	-720
25	26	-1135
26	26	-476
26	25	543
25	24	-830
25	25	-854
25	26	-738
25	25	-1458
25	26	-555
