0	0	-85
6	7	-73
16	17	170
24	25	128
28	30	-415
31	36	-225
27	35	579
31	40	701
35	45	1031
34	40	1452
36	44	1190
41	47	2209
38	42	1391
38	48	750
39	47	2142
39	46	1672
39	47	1824
43	48	2392
39	47	897
41	49	2337
36	45	1934
40	45	3161
43	50	1831
43	48	2630
45	51	1507
43	48	872
37	45	2276
43	47	3527
43	49	1116
42	47	1922
44	48	1708
40	46	1965
41	45	1348
45	50	-622
44	46	-1965
43	49	-2075
46	49	-988
45	48	-1837
45	55	-3424
45	49	-2941
46	48	-2935
48	50	-3387
47	50	-3979
50	52	-4833
47	53	-5688
50	53	-4949
50	54	-4559
50	54	-5047
52	56	-5041
50	54	-6304
53	58	-6054
52	56	-6317
53	57	-6677
55	58	-6683
52	57	-7086
54	61	-5853
53	57	-6610
56	60	-7293
54	59	-8056
54	60	-6701
56	60	-6817
57	60	-6219
57	61	-7415
56	61	-7080
57	61	-6445
58	63	-5761
58	63	-6567
55	63	-6359
58	62	-6481
58	63	-6188
59	63	-6982
57	62	-6561
58	62	-6463
60	64	-6927
58	63	-7135
59	63	-7037
58	63	-6573
60	63	-6451
59	64	-7952
60	61	-7348
58	64	-7122
60	64	-6591
59	63	-7305
59	64	-8074
60	64	-6903
59	64	-6573
61	65	-8508
59	64	-7611
61	65	-7635
59	65	-6878
60	65	-8514
60	65	-7342
61	64	-7568
60	66	-6579
61	65	-7495
60	65	-7025
61	65	-7031
61	65	-5688
61	66	-6732
60	66	-6695
