0	0	-85
2	3	-73
7	8	85
7	10	262
8	13	457
9	15	891
10	16	1422
10	18	1531
10	18	1568
13	18	1623
14	20	1727
16	20	878
14	20	1428
17	21	347
16	20	-708
16	21	-1007
16	20	-988
16	22	-2673
18	23	-2880
19	21	-2752
20	23	-3405
19	22	-3088
21	22	-2789
20	23	-2783
23	25	-3161
23	26	-3350
23	24	-3240
25	28	-3149
23	27	-3082
24	29	-4980
24	28	-5462
26	27	-5438
25	28	-4876
26	28	-4382
27	31	-4632
27	29	-4132
28	30	-3863
28	30	-3424
28	32	-3863
28	32	-4010
29	31	-4748
29	31	-4705
29	32	-3991
30	33	-4559
31	32	-4150
30	33	-3753
31	33	-3485
30	34	-4046
31	33	-5718
31	34	-4888
30	35	-3887
31	34	-4290
33	34	-4418
31	34	-4760
32	34	-4797
31	35	-5120
32	35	-5480
31	35	-5810
33	35	-5017
32	36	-4858
34	36	-5175
32	35	-5065
33	36	-4895
32	36	-4077
33	36	-4235
33	38	-5462
33	35	-4699
33	35	-4290
33	37	-4235
34	37	-3723
34	36	-5041
33	37	-4357
33	37	-4534
34	36	-4766
34	37	-4620
33	38	-5047
35	37	-3552
34	36	-4119
34	37	-5151
34	38	-4565
34	37	-5120
34	38	-4266
34	37	-4370
36	39	-4479
34	36	-3308
35	37	-4290
33	38	-4754
34	38	-3967
35	38	-4748
34	37	-4449
34	36	-4431
35	37	-4351
34	37	-4718
34	38	-5450
34	37	-5267
34	39	-6994
34	38	-6860
35	37	-5737
36	37	-6579
33	39	-6329
34	37	-5462
34	39	-5224
34	38	-6103
34	39	-4742
35	37	-5786
34	37	-5377
35	38	-4669
35	38	-4895
34	38	-4528
35	38	-5108
35	38	-5017
35	38	-4431
34	38	-4406
36	38	-3930
35	38	-3765
34	38	-4998
35	39	-4901
34	37	-5364
35	38	-5560
35	38	-5297
35	38	-4785
35	37	-4296
35	37	-5328
35	40	-4711
35	38	-5065
35	38	-5731
35	38	-4864
34	37	-4028
35	38	-4107
35	39	-4089
35	38	-5120
35	38	-5065
35	38	-5456
34	38	-5004
34	37	-3784
36	39	-4406
35	37	-4119
35	37	-4431
33	37	-3112
35	38	-3826
36	39	-3710
35	37	-3601
35	38	-3955
35	38	-3930
35	37	-3540
36	39	-3729
35	39	-3826
35	37	-4138
35	38	-3308
35	37	-3399
36	39	-3643
36	38	-3533
35	38	-4901
35	38	-4467
35	38	-4400
36	39	-4266
35	38	-4394
36	40	-4498
36	37	-3546
35	38	-4949
35	39	-4443
35	39	-3973
36	39	-3759
35	39	-4638
36	39	-3356
36	37	-3564
35	37	-4644
34	38	-5297
35	38	-4571
35	38	-4559
35	38	-4888
36	39	-4907
35	38	-4266
35	38	-4479
35	38	-4754
34	38	-4663
35	39	-5529
35	38	-5407
36	37	-5322
35	39	-5139
35	37	-5023
33	39	-5322
33	38	-5261
35	40	-5889
34	38	-6237
35	37	-6304
35	38	-5633
35	38	-4772
34	37	-4217
34	38	-4632
35	39	-5261
34	38	-5627
37	37	-4479
35	37	-4406
35	39	-4071
35	37	-3784
34	38	-4565
34	39	-5255
36	37	-4705
35	38	-4504
